user_id,experiment_id,variant,assigned_at,bucketing_method,affected_by_srm_bug,had_posted_pre_test,platform,att_status
exu_004c23a609c24201,reels_density_q2_2026,treatment,2026-04-01,server_hash,N,TRUE,ios,denied
exu_0f1bffe0a31e43c8,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,Y,ios,granted
exu_8251baa7ae3d4ea9,reels_density_q2_2026,Control,2026-04-01,server_hash,false,True,android,
exu_8628367b40704107,reels_density_q2_2026,Control,2026-04-01,server_hash,FALSE,false,android,
exu_f537dda9190f48c6,reels_density_q2_2026,treatment,2026-04-01,server_hash,N,yes,android,not_applicable
exu_4266fff649244f05,reels_density_q2_2026, treatment  ,2026-04-01,server_hash,False,True,android,not_applicable
exu_ff8931fb20a34ad1,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,True,android,
exu_339a2f3ce1594ac5,reels_density_q2_2026,treatment,2026-04-01,server_hash,FALSE,False,ios,granted
exu_f0c5648ab4544962,reels_density_q2_2026,treatment,2026-04-01,server_hash,false,1,ios,granted
exu_18f709d743054b94,reels_density_q2_2026,TREATMENT,2026-04-01,server_hash,FALSE,TRUE,android,
exu_6c51ce5a189949c3,reels_density_q2_2026,treatment,2026-04-01,server_hash,false,False,ios,granted
exu_e80c2fc495b24fc9,reels_density_q2_2026,treatment,2026-04-01,server_hash,false,True,ios,granted
exu_c41725d0a4fd4570,reels_density_q2_2026,TREATMENT,2026-04-01,server_hash,no,False,android,
exu_465dd8d9132e4f8e,reels_density_q2_2026, treatment  ,2026-04-01,server_hash,0,True,ios,granted
exu_11d27fd206964deb,reels_density_q2_2026, treatment  ,2026-04-01,server_hash,False,True,ios,granted
exu_2a8db78d73124834,reels_density_q2_2026,treatment,2026-04-01,server_hash,0,N,ios,granted
exu_75066d91b3f74914,reels_density_q2_2026,treatment,2026-04-01,server_hash,false,True,android,
exu_4e2ee9817b9d4956,reels_density_q2_2026,Control,2026-04-01,server_hash,False,Y,ios,granted
exu_d34bae6c8e714498,reels_density_q2_2026,control,2026-04-01,server_hash,no,true,android,
exu_0a3222b8666c46af,reels_density_q2_2026,CONTROL,2026-04-01,server_hash,False,yes,ios,granted
exu_1740f368bd734e27,reels_density_q2_2026,treatment,2026-04-01,server_hash,false,no,ios,granted
exu_708c5067ca644625,reels_density_q2_2026, control  ,2026-04-01,server_hash,False,FALSE,ios,granted
exu_f0c44e72ad674bf6,reels_density_q2_2026,control,2026-04-01,server_hash,0,False,ios,granted
exu_20624808f8914f62,reels_density_q2_2026,treatment,2026-04-01,server_hash,no,0,android,not_applicable
exu_059526c6e86042f6,reels_density_q2_2026,treatment,2026-04-01,server_hash,FALSE,True,android,
exu_a0774c0285044d24,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,True,ios,granted
exu_0ce45c3b31e9408a,reels_density_q2_2026,control,2026-04-01,server_hash,FALSE,True,android,
exu_3b46e9cf3e764c2b,reels_density_q2_2026, treatment  ,2026-04-01,server_hash,False,FALSE,ios,granted
exu_02713f3e1a384b91,reels_density_q2_2026,control,2026-04-01,server_hash,False,True,ios,granted
exu_e743bd7751d049ed,reels_density_q2_2026,control,2026-04-01,server_hash,N,Y,ios,granted
exu_91b122bb416b4552,reels_density_q2_2026,Treatment,2026-04-01,server_hash,FALSE,true,android,
exu_7da65edd6b224941,reels_density_q2_2026,Treatment,2026-04-01,server_hash,no,False,android,
exu_7ff60ec239124539,reels_density_q2_2026,TREATMENT,2026-04-01,server_hash,False,TRUE,ios,granted
exu_512595b3b7764d92,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,1,ios,granted
exu_d556692f848247e7,reels_density_q2_2026,Treatment,2026-04-01,server_hash,N,TRUE,ios,granted
exu_0d17e474e3e04303,reels_density_q2_2026,control,2026-04-01,server_hash,False,False,ios,granted
exu_515b28f0c06945a6,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,False,ios,granted
exu_8edc63667d5d4c8a,reels_density_q2_2026,treatment,2026-04-01,server_hash,false,Y,android,
exu_031bdbd5b3914d7d,reels_density_q2_2026,treatment,2026-04-01,server_hash,false,True,android,
exu_a02b05fc058a4b5f,reels_density_q2_2026, Control  ,2026-04-01,server_hash,False,false,android,
exu_ca57b1402e734014,reels_density_q2_2026,treatment,2026-04-01,server_hash,0,FALSE,ios,granted
exu_2cf57067dea74efd,reels_density_q2_2026,control,2026-04-01,server_hash,False,no,ios,granted
exu_f9808c5cf07841a8,reels_density_q2_2026,treatment,2026-04-01,server_hash,FALSE,False,ios,granted
exu_59cbc333ecaf41e2,reels_density_q2_2026,control,2026-04-01,server_hash,False,True,android,not_applicable
exu_0d5249a65fe04d15,reels_density_q2_2026,control,2026-04-01,session_hash_fallback,True,N,android,not_applicable
exu_3d29606c22e04a37,reels_density_q2_2026, control  ,2026-04-01,server_hash,False,True,ios,granted
exu_893dd076757249d2,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,False,android,
exu_a6b51fe4ec504749,reels_density_q2_2026,TREATMENT,2026-04-01,server_hash,N,FALSE,android,
exu_375e394a2bc849d8,reels_density_q2_2026,control,2026-04-01,server_hash,0,True,android,not_applicable
exu_a45fca9c572d4152,reels_density_q2_2026,control,2026-04-01,server_hash,False,True,android,not_applicable
exu_6eaef6e3f58040ba,reels_density_q2_2026,control,2026-04-01,session_hash_fallback,True,True,ios,granted
exu_de47bfd4a705486d,reels_density_q2_2026, control  ,2026-04-01,server_hash,False,True,android,
exu_42ac4fb5606b4272,reels_density_q2_2026,control,2026-04-01,session_hash_fallback,True,True,android,
exu_879b5298d745471a,reels_density_q2_2026, treatment  ,2026-04-01,server_hash,False,True,ios,granted
exu_2309b2339d90412d,reels_density_q2_2026, treatment  ,2026-04-01,server_hash,False,yes,ios,granted
exu_e49e8d66e1f841d9,reels_density_q2_2026,treatment,2026-04-01,server_hash,false,0,ios,granted
exu_baf1af4b77f746e2,reels_density_q2_2026,control,2026-04-01,server_hash,False,True,android,not_applicable
exu_0a6c8e64a7f84c77,reels_density_q2_2026,control,2026-04-01,server_hash,no,True,ios,granted
exu_a6195b9430214797,reels_density_q2_2026,control,2026-04-01,server_hash,False,True,android,not_applicable
exu_afaf6e092c7140e3,reels_density_q2_2026,control,2026-04-01,server_hash,False,Y,android,
exu_6006641c6b8748c5,reels_density_q2_2026,CONTROL,2026-04-01,server_hash,False,true,ios,granted
exu_cab975bf2296418f,reels_density_q2_2026,control,2026-04-01,server_hash,False,False,android,
exu_77f58a32d49445b9,reels_density_q2_2026,treatment,2026-04-01,server_hash,FALSE,1,ios,granted
exu_a603ec69c5bd4238,reels_density_q2_2026,treatment,2026-04-01,server_hash,false,TRUE,ios,granted
exu_18eab41b6804403e,reels_density_q2_2026,control,2026-04-01,server_hash,False,True,android,not_applicable
exu_826922ee18d64869,reels_density_q2_2026,control,2026-04-01,server_hash,false,FALSE,ios,granted
exu_b659f45a524545dd,reels_density_q2_2026,Treatment,2026-04-01,server_hash,N,Y,android,
exu_604a6db73ae54e26,reels_density_q2_2026,control,2026-04-01,server_hash,0,false,android,
exu_37e2c3ce49694865,reels_density_q2_2026,CONTROL,2026-04-01,server_hash,False,0,android,not_applicable
exu_d1409d0b11de4eb3,reels_density_q2_2026,Treatment,2026-04-01,server_hash,False,True,ios,granted
exu_dd438b289de14c56,reels_density_q2_2026,control,2026-04-01,server_hash,0,True,android,not_applicable
exu_261d6c8b156d4931,reels_density_q2_2026,control,2026-04-01,session_hash_fallback,True,False,android,
exu_663c79a8542a409c,reels_density_q2_2026,control,2026-04-01,server_hash,False,True,ios,granted
exu_40210f4887f146ba,reels_density_q2_2026,TREATMENT,2026-04-01,server_hash,False,TRUE,ios,granted
exu_4637e1299c96414c,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,True,ios,granted
exu_273aa20627f449cc,reels_density_q2_2026,CONTROL,2026-04-01,server_hash,False,TRUE,android,not_applicable
exu_cfc50e3a955a4ee2,reels_density_q2_2026,treatment,2026-04-01,server_hash,0,False,android,not_applicable
exu_bc2a9a009d7c40b0,reels_density_q2_2026,Treatment,2026-04-01,server_hash,False,True,ios,denied
exu_c43cf076e5494c0c,reels_density_q2_2026,treatment,2026-04-01,server_hash,no,false,android,not_applicable
exu_fbc84488e72e4244,reels_density_q2_2026,control,2026-04-01,server_hash,0,False,android,not_applicable
exu_b14d001d38674471,reels_density_q2_2026,control,2026-04-01,server_hash,False,1,android,
exu_97b662e8437a45cb,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,true,ios,granted
exu_33159ca7c3664ca8,reels_density_q2_2026,CONTROL,2026-04-01,server_hash,False,false,android,not_applicable
exu_8d87602afca14587,reels_density_q2_2026,Control,2026-04-01,server_hash,False,True,android,
exu_d8e16cb677174ff8,reels_density_q2_2026,Treatment,2026-04-01,server_hash,False,yes,ios,granted
exu_a103470fdb1240fe,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,0,ios,granted
exu_a3ac98fa8ab743f8,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,True,ios,granted
exu_c53eef0a9f6e4e6d,reels_density_q2_2026,control,2026-04-01,server_hash,N,False,android,
exu_a584c43c76be47bb,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,True,ios,granted
exu_e64c973c56c8464a,reels_density_q2_2026,CONTROL,2026-04-01,server_hash,false,False,ios,granted
exu_c86d1cd724f44340,reels_density_q2_2026,TREATMENT,2026-04-01,server_hash,False,1,android,not_applicable
exu_c9f8b06f0a464644,reels_density_q2_2026,CONTROL,2026-04-01,server_hash,FALSE,TRUE,android,
exu_e6b3c5e6bd99478f,reels_density_q2_2026,control,2026-04-01,server_hash,false,True,ios,granted
exu_0ac78d7eff8c47c8,reels_density_q2_2026,CONTROL,2026-04-01,server_hash,False,Y,android,
exu_8bb01f617a9243a2,reels_density_q2_2026,control,2026-04-01,server_hash,N,0,ios,granted
exu_ad38f25877b64ae3,reels_density_q2_2026,Treatment,2026-04-01,server_hash,False,1,ios,granted
exu_1bb02e67f6604d28,reels_density_q2_2026,Treatment,2026-04-01,server_hash,False,True,ios,granted
exu_6a29301be29f464d,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,0,ios,granted
exu_4d7d793e877e4ca1,reels_density_q2_2026,Control,2026-04-01,server_hash,N,True,ios,granted
exu_e55f5a776f914ade,reels_density_q2_2026,Control,2026-04-01,server_hash,false,True,android,
exu_0b28204a725a4430,reels_density_q2_2026,treatment,2026-04-01,server_hash,FALSE,1,ios,granted
exu_be3cf3a62ffa485c,reels_density_q2_2026, treatment  ,2026-04-01,server_hash,FALSE,1,ios,granted
exu_c5e7dbfc1502423b,reels_density_q2_2026,control,2026-04-01,server_hash,False,yes,android,
exu_d4ad507e9be64ed4,reels_density_q2_2026,treatment,2026-04-01,server_hash,N,True,ios,granted
exu_b4c96606448743ac,reels_density_q2_2026,control,2026-04-01,server_hash,false,false,ios,granted
exu_263ffde1202c4755,reels_density_q2_2026,TREATMENT,2026-04-01,server_hash,False,False,android,not_applicable
exu_8a3e7debd2bd4cf3,reels_density_q2_2026,CONTROL,2026-04-01,server_hash,False,yes,android,
exu_5c16a4ad62d842fa,reels_density_q2_2026,treatment,2026-04-01,server_hash,N,Y,ios,granted
exu_1445b2ccaa6243a9,reels_density_q2_2026,treatment,2026-04-01,server_hash,false,True,ios,granted
exu_4400812ba7d64f18,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,False,android,not_applicable
exu_1a70cd15b6b649b6,reels_density_q2_2026,control,2026-04-01,server_hash,N,yes,ios,granted
exu_79d2409fec5d4f76,reels_density_q2_2026,treatment,2026-04-01,server_hash,N,Y,android,
exu_d50d211ef5ab4de0,reels_density_q2_2026,treatment,2026-04-01,server_hash,false,yes,android,
exu_030ecf0a06c94fa2,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,true,ios,granted
exu_e9c23d823e8c4715,reels_density_q2_2026,Control,2026-04-01,server_hash,False,false,android,not_applicable
exu_a41c59c38d0444fe,reels_density_q2_2026,control,2026-04-01,server_hash,False,True,android,
exu_5a8a6e21560e4c6c,reels_density_q2_2026,TREATMENT,2026-04-01,server_hash,False,true,android,
exu_b26c82ed1cd442ff,reels_density_q2_2026,control,2026-04-01,server_hash,false,True,android,not_applicable
exu_21baa043d0d5477a,reels_density_q2_2026,control,2026-04-01,server_hash,False,true,android,
exu_e60f56e8141747cd,reels_density_q2_2026,control,2026-04-01,session_hash_fallback,True,True,ios,granted
exu_26cf908e5e2e45c5,reels_density_q2_2026,TREATMENT,2026-04-01,server_hash,False,FALSE,android,
exu_787f8a4517924012,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,False,android,
exu_0f0749dd57604947,reels_density_q2_2026,control,2026-04-01,server_hash,False,True,android,not_applicable
exu_d3e29832995f417e,reels_density_q2_2026,control,2026-04-01,server_hash,False,True,android,not_applicable
exu_46ddc4e81b3d42b5,reels_density_q2_2026, treatment  ,2026-04-01,server_hash,False,False,android,
exu_b0b840f62106480b,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,False,android,
exu_2addc76ab5274b04,reels_density_q2_2026,CONTROL,2026-04-01,server_hash,0,Y,ios,granted
exu_4353a7795ee94247,reels_density_q2_2026,control,2026-04-01,server_hash,False,False,android,
exu_9b73af03415c42e2,reels_density_q2_2026,control,2026-04-01,server_hash,False,Y,ios,granted
exu_2428c7644c104abc,reels_density_q2_2026,control,2026-04-01,server_hash,false,True,ios,granted
exu_d9d361dea6b544e7,reels_density_q2_2026, treatment  ,2026-04-01,server_hash,False,true,ios,granted
exu_7966b6d009504418,reels_density_q2_2026,treatment,2026-04-01,server_hash,FALSE,True,android,not_applicable
exu_23230f4f1321427d,reels_density_q2_2026,control,2026-04-01,server_hash,False,N,android,
exu_89c9e32e72b14ca2,reels_density_q2_2026,treatment,2026-04-01,server_hash,0,yes,android,not_applicable
exu_6a51658fe6fb48de,reels_density_q2_2026,control,2026-04-01,server_hash,False,N,android,
exu_6813fadbed3f431a,reels_density_q2_2026,control,2026-04-01,server_hash,false,True,android,
exu_63a8ce2131524d5f,reels_density_q2_2026,treatment,2026-04-01,server_hash,N,1,android,
exu_c8cdc83b080546fd,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,Y,ios,granted
exu_55bdf75417ff493a,reels_density_q2_2026,treatment,2026-04-01,server_hash,no,Y,ios,denied
exu_f980f6620d174857,reels_density_q2_2026,treatment,2026-04-01,server_hash,0,True,android,not_applicable
exu_7904742d8d134766,reels_density_q2_2026,CONTROL,2026-04-01,session_hash_fallback,true,True,ios,granted
exu_022fb0d3c8c94eaf,reels_density_q2_2026,control,2026-04-01,server_hash,0,False,android,
exu_9815a238a4534dc5,reels_density_q2_2026,Control,2026-04-01,server_hash,false,False,ios,granted
exu_4a80dc24c61643ba,reels_density_q2_2026,treatment,2026-04-01,server_hash,0,True,ios,granted
exu_23cab4f1c0534c48,reels_density_q2_2026,treatment,2026-04-01,server_hash,false,True,ios,granted
exu_e4287eb6ca304825,reels_density_q2_2026,Control,2026-04-01,server_hash,FALSE,True,ios,granted
exu_601dfca9faee4703,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,1,ios,granted
exu_5a6e6e8576844a6d,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,True,ios,granted
exu_234e08f518854a57,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,False,android,
exu_5d72e8b57a9141a4,reels_density_q2_2026,control,2026-04-01,server_hash,false,yes,android,
exu_73483a636e734c83,reels_density_q2_2026,control,2026-04-01,server_hash,False,True,android,not_applicable
exu_362504f6352e401c,reels_density_q2_2026,treatment,2026-04-01,server_hash,no,True,android,
exu_492a86c6a88b4132,reels_density_q2_2026,control,2026-04-01,server_hash,False,true,android,
exu_0dea37b4315d447a,reels_density_q2_2026,control,2026-04-01,server_hash,N,True,ios,granted
exu_d93799fb510d4111,reels_density_q2_2026,treatment,2026-04-01,server_hash,false,N,ios,denied
exu_481161fe268947f5,reels_density_q2_2026,control,2026-04-01,server_hash,False,yes,android,not_applicable
exu_00a8b2f579f443d4,reels_density_q2_2026, TREATMENT  ,2026-04-01,server_hash,False,True,ios,denied
exu_274906b570834392,reels_density_q2_2026,treatment,2026-04-01,server_hash,FALSE,no,ios,granted
exu_ee69cc0291da4bf4,reels_density_q2_2026,Treatment,2026-04-01,server_hash,False,True,android,
exu_1504d6a3193a4e54,reels_density_q2_2026,treatment,2026-04-01,server_hash,no,yes,android,not_applicable
exu_a59fc2b0be174314,reels_density_q2_2026,Control,2026-04-01,server_hash,False,N,ios,granted
exu_6ddfc6422afd43a7,reels_density_q2_2026,control,2026-04-01,server_hash,False,1,android,not_applicable
exu_ba0b690350fb4463,reels_density_q2_2026,Control,2026-04-01,server_hash,False,TRUE,ios,granted
exu_2d6ec0ff6a3c4cf0,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,0,ios,granted
exu_5481138079e7466a,reels_density_q2_2026,Control,2026-04-01,server_hash,N,true,ios,granted
exu_a377a153990b487b,reels_density_q2_2026,treatment,2026-04-01,server_hash,no,True,android,not_applicable
exu_852c190b11154711,reels_density_q2_2026,treatment,2026-04-01,server_hash,FALSE,N,android,not_applicable
exu_c1c96c30b60f46b4,reels_density_q2_2026,control,2026-04-01,server_hash,False,1,ios,granted
exu_df3fddb9c9344ad8,reels_density_q2_2026, control  ,2026-04-01,session_hash_fallback,True,True,ios,granted
exu_fc08ccf1dc0d4c8c,reels_density_q2_2026,control,2026-04-01,session_hash_fallback,True,True,ios,granted
exu_3e67f7267c574f90,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,True,ios,granted
exu_0de0d476e7244bb9,reels_density_q2_2026,control,2026-04-01,server_hash,0,True,android,not_applicable
exu_c9b2443c07114bd5,reels_density_q2_2026, control  ,2026-04-01,server_hash,False,true,ios,granted
exu_7057eb66314b4da9,reels_density_q2_2026,treatment,2026-04-01,session_hash_fallback,true,TRUE,android,not_applicable
exu_02066460b2af4d8c,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,False,ios,granted
exu_c0a263287785496c,reels_density_q2_2026,control,2026-04-01,server_hash,False,false,android,not_applicable
exu_72d7501b6f124e8c,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,false,ios,denied
exu_f1dace9bbd264eac,reels_density_q2_2026,control,2026-04-01,server_hash,false,yes,android,
exu_c821dc00a2f44ba6,reels_density_q2_2026,TREATMENT,2026-04-01,server_hash,False,True,ios,granted
exu_d397e0ed26a94596,reels_density_q2_2026,control,2026-04-01,server_hash,0,Y,android,not_applicable
exu_e76494ec33b5401b,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,True,ios,granted
exu_00cb20cc00474a15,reels_density_q2_2026, control  ,2026-04-01,server_hash,False,True,ios,granted
exu_6acb744d76714e6f,reels_density_q2_2026,Control,2026-04-01,server_hash,FALSE,False,android,
exu_ad93b720fe184a9e,reels_density_q2_2026, Control  ,2026-04-01,server_hash,false,false,android,
exu_6142789d60b94044,reels_density_q2_2026,treatment,2026-04-01,server_hash,False,True,ios,granted
exu_e6bd5e8b97fa43d3,reels_density_q2_2026,control,2026-04-01,server_hash,false,True,android,
exu_22b4e81502e44fbb,reels_density_q2_2026,treatment,2026-04-01,server_hash,FALSE,no,android,
